"ServicesID","EnrollmentID","PersonalID","DateProvided","RecordType","TypeProvided","OtherTypeProvided","MovingOnOtherType","SubTypeProvided","FAAmount","FAStartDate","FAEndDate","ReferralOutcome","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"4448417","788359","670296",2020-12-15,152,2,,,,200,2020-12-15,2020-12-15,,2020-12-15 11:43:00,2020-12-15 11:43:00,"23",,"1036"
"4448419","788359","670296",2020-12-15,152,1,,,,373,2020-12-15,2020-12-15,,2020-12-15 11:43:29,2020-12-15 11:43:29,"23",,"1036"
"4449001","788359","670296",2020-12-16,144,2,,,,,,,,2020-12-16 12:37:20,2020-12-16 12:37:20,"23",,"1036"
"4454349","788359","670296",2020-12-28,152,1,,,,525,2020-12-28,2020-12-28,,2020-12-30 09:25:09,2020-12-30 09:25:09,"23",,"1036"
"4463313","788359","670296",2021-01-19,144,2,,,,,,,,2021-01-20 16:25:17,2021-01-20 16:25:17,"23",,"1036"
"4470563","788359","670296",2021-01-25,152,1,,,,525,2021-01-25,2021-01-25,,2021-02-04 10:38:10,2021-02-04 10:38:10,"23",,"1036"
"4470204","788359","670296",2021-02-02,144,2,,,,,,,,2021-02-03 15:57:05,2021-02-03 15:57:05,"23",,"1036"
"4471427","788359","670296",2021-02-05,152,4,,,,316.11,2021-02-05,2021-02-05,,2021-02-05 12:28:26,2021-02-05 12:28:26,"23",,"1036"
"4488328","788359","670296",2021-02-23,152,1,,,,525,2021-02-23,2021-02-23,,2021-03-11 12:50:17,2021-03-11 12:50:17,"23",,"1036"
"4492344","788359","670296",2021-03-19,144,2,,,,,,,,2021-03-22 08:05:12,2021-03-22 08:05:12,"23",,"1036"
"4496371","788359","670296",2021-03-26,152,1,,,,525,2021-03-26,2021-05-25,,2021-03-29 14:21:55,2021-03-29 14:21:55,"23",,"1036"
"4509525","788359","670296",2021-04-23,144,2,,,,,,,,2021-04-28 16:06:53,2021-04-28 16:06:53,"23",,"1036"
"4435056","788648","670550",2020-11-13,144,2,,,,,,,,2020-11-17 10:26:20,2020-11-17 10:26:20,"23",,"1036"
"4441982","788648","670550",2020-12-02,152,1,,,,545,2020-12-02,2020-12-02,,2020-12-02 12:44:59,2020-12-02 12:44:59,"23",,"1036"
"4441984","788648","670550",2020-12-02,152,1,,,,485,2020-12-02,2020-12-02,,2020-12-02 12:45:36,2020-12-02 12:45:36,"23",,"1036"
"4454331","788648","670550",2020-12-28,152,1,,,,485,2020-12-28,2020-12-28,,2020-12-30 09:11:48,2020-12-30 09:11:48,"23",,"1036"
"4461884","788648","670550",2021-01-15,144,2,,,,,,,,2021-01-19 08:43:42,2021-01-19 08:43:42,"23",,"1036"
"4470541","788648","670550",2021-01-25,152,1,,,,485,2021-01-25,2021-03-26,,2021-02-04 10:25:05,2021-02-04 10:25:05,"23",,"1036"
"4471997","788648","670550",2021-02-05,144,2,,,,,,,,2021-02-08 09:10:24,2021-02-08 09:10:24,"23",,"1036"
"4488297","788648","670550",2021-02-23,152,1,,,,485,2021-02-23,2021-02-23,,2021-03-11 12:29:36,2021-03-11 12:29:36,"23",,"1036"
"4489670","788648","670550",2021-03-09,144,2,,,,,,,,2021-03-15 12:57:40,2021-03-15 12:57:40,"23",,"1036"
"4496358","788648","670550",2021-03-26,152,1,,,,485,2021-03-26,2021-03-26,,2021-03-29 14:06:08,2021-03-29 14:06:08,"23",,"1036"
"4508578","788648","670550",2021-04-27,144,2,,,,,,,,2021-04-27 10:29:30,2021-04-27 10:29:30,"23",,"1036"
"4546531","818390","671524",2021-07-21,144,2,,,,,,,,2021-07-21 15:56:33,2021-07-21 15:56:33,"23",,"1036"
"4548277","818390","671524",2021-07-26,152,1,,,,735,2021-07-26,2021-09-24,,2021-07-26 16:07:02,2021-07-26 16:07:02,"23",,"1036"
"4548278","818390","671524",2021-07-26,152,1,,,,675,2021-07-26,2021-09-24,,2021-07-26 16:07:31,2021-07-26 16:07:31,"23",,"1036"
"4560525","818390","671524",2021-08-24,144,2,,,,,,,,2021-08-24 14:55:35,2021-08-24 14:55:35,"23",,"1036"
"4561515","818390","671524",2021-08-25,152,1,,,,675,2021-08-25,2021-08-25,,2021-08-26 09:48:16,2021-08-26 09:48:16,"23",,"1036"
"4562920","818390","671524",2021-08-30,152,4,,,,224.47,2021-08-30,2021-08-30,,2021-08-30 08:59:00,2021-08-30 08:59:00,"23",,"1036"
"4573416","818390","671524",2021-09-21,144,2,,,,,,,,2021-09-22 09:32:11,2021-09-22 09:32:11,"23",,"1036"
"4577578","818390","671524",2021-09-27,152,1,,,,675,2021-09-27,2021-09-27,,2021-09-30 13:41:48,2021-09-30 13:41:48,"23",,"1036"
"4582315","818390","671524",2021-10-08,144,2,,,,,,,,2021-10-11 11:29:09,2021-10-11 11:29:09,"23",,"1036"
"4587836","818390","671524",2021-10-22,152,4,,,,420.05,2021-10-22,2021-10-22,,2021-10-22 11:48:50,2021-10-22 11:48:50,"23",,"1036"
"4588778","818390","671524",2021-10-25,152,1,,,,675,2021-10-25,2021-10-25,,2021-10-25 14:38:14,2021-10-25 14:38:14,"23",,"1036"
"4600018","818390","671524",2021-11-17,144,2,,,,,,,,2021-11-18 12:04:29,2021-11-18 12:04:29,"23",,"1036"
"4600303","818390","671524",2021-11-18,152,4,,,,115.61,2021-11-18,2021-11-18,,2021-11-18 13:49:48,2021-11-18 13:49:48,"23",,"1036"
"4600304","818390","671524",2021-11-18,152,4,,,,34.29,2021-11-18,2021-11-18,,2021-11-18 13:50:25,2021-11-18 13:50:25,"23",,"1036"
"4603521","818390","671524",2021-11-23,152,1,,,,675,2021-11-23,2021-11-23,,2021-11-29 09:31:41,2021-11-29 09:31:41,"23",,"1036"
"4614918","818390","671524",2021-12-22,144,2,,,,,,,,2021-12-27 13:45:15,2021-12-27 13:45:15,"23",,"1036"
"4617033","818390","671524",2021-12-30,144,2,,,,,,,,2021-12-30 15:26:09,2021-12-30 15:26:09,"23",,"1036"
"4440371","790449","671526",2020-11-30,144,2,,,,,,,,2020-11-30 09:33:12,2020-11-30 09:33:12,"24",,"1036"
"4441636","790449","671526",2020-12-01,144,2,,,,,,,,2020-12-01 14:50:57,2020-12-01 14:50:57,"24",,"1036"
"4441670","790449","671526",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:03,2020-12-01 15:16:03,"24",,"1036"
"4441673","790449","671526",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:24,2020-12-01 15:16:24,"24",,"1036"
"4442201","790449","671526",2020-12-02,144,2,,,,,,,,2020-12-02 15:09:29,2020-12-02 15:09:29,"24",,"1036"
"4442387","790449","671526",2020-12-03,152,1,,,,600,2020-12-03,2020-12-03,,2020-12-03 08:45:55,2020-12-03 08:45:55,"24",,"1036"
"4442389","790449","671526",2020-12-03,152,1,,,,600,2020-12-03,2021-02-01,,2020-12-03 08:50:16,2020-12-03 08:50:16,"24",,"1036"
"4442392","790449","671526",2020-12-03,152,1,,,,600,2020-12-03,2021-01-02,,2020-12-03 08:51:40,2020-12-03 08:51:40,"24",,"1036"
"4442393","790449","671526",2020-12-03,152,1,,,,600,2020-12-03,2021-01-02,,2020-12-03 08:52:57,2020-12-03 08:52:57,"24",,"1036"
"4442396","790449","671526",2020-12-03,152,1,,,,600,2020-12-03,2021-02-01,,2020-12-03 08:54:03,2020-12-03 08:54:03,"24",,"1036"
"4446474","790449","671526",2020-12-10,144,2,,,,,,,,2020-12-10 15:02:48,2020-12-10 15:02:48,"24",,"1036"
"4456010","790449","671526",2021-01-04,144,2,,,,,,,,2021-01-04 16:14:53,2021-01-04 16:14:53,"24",,"1036"
"4440372","790450","671528",2020-11-30,144,2,,,,,,,,2020-11-30 09:33:12,2020-11-30 09:33:12,"24",,"1036"
"4441671","790450","671528",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:03,2020-12-01 15:16:03,"24",,"1036"
"4441674","790450","671528",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:24,2020-12-01 15:16:24,"24",,"1036"
"4442390","790450","671528",2020-12-03,152,1,,,,600,2020-12-03,2020-12-03,,2020-12-03 08:50:16,2020-12-03 08:50:16,"24",,"1036"
"4442394","790450","671528",2020-12-03,152,1,,,,600,2020-12-03,2021-02-01,,2020-12-03 08:52:58,2020-12-03 08:52:58,"24",,"1036"
"4442397","790450","671528",2020-12-03,152,1,,,,600,2020-12-03,2021-01-02,,2020-12-03 08:54:03,2020-12-03 08:54:03,"24",,"1036"
"4446475","790450","671528",2020-12-10,144,2,,,,,,,,2020-12-10 15:02:48,2020-12-10 15:02:48,"24",,"1036"
"4456011","790450","671528",2021-01-04,144,2,,,,,,,,2021-01-04 16:14:53,2021-01-04 16:14:53,"24",,"1036"
"4440373","790451","671531",2020-11-30,144,2,,,,,,,,2020-11-30 09:33:12,2020-11-30 09:33:12,"24",,"1036"
"4441672","790451","671531",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:03,2020-12-01 15:16:03,"24",,"1036"
"4441675","790451","671531",2020-12-01,144,2,,,,,,,,2020-12-01 15:16:24,2020-12-01 15:16:24,"24",,"1036"
"4442391","790451","671531",2020-12-03,152,1,,,,600,2020-12-03,2021-02-01,,2020-12-03 08:50:16,2020-12-03 08:50:16,"24",,"1036"
"4442395","790451","671531",2020-12-03,152,1,,,,600,2020-12-03,2020-12-03,,2020-12-03 08:52:58,2020-12-03 08:52:58,"24",,"1036"
"4442398","790451","671531",2020-12-03,152,1,,,,600,2020-12-03,2020-12-03,,2020-12-03 08:54:03,2020-12-03 08:54:03,"24",,"1036"
"4446476","790451","671531",2020-12-10,144,2,,,,,,,,2020-12-10 15:02:48,2020-12-10 15:02:48,"24",,"1036"
"4456012","790451","671531",2021-01-04,144,2,,,,,,,,2021-01-04 16:14:53,2021-01-04 16:14:53,"24",,"1036"
"4446180","790960","671757",2020-12-07,144,2,,,,,,,,2020-12-10 11:34:25,2020-12-10 11:34:25,"23",,"1036"
"4448391","790960","671757",2020-12-15,152,1,,,,2100,2020-12-15,2021-01-14,,2020-12-15 11:13:07,2020-12-15 11:13:07,"23",,"1036"
"4454347","790960","671757",2020-12-28,152,1,,,,1000,2020-12-28,2021-01-27,,2020-12-30 09:23:02,2020-12-30 09:23:02,"23",,"1036"
"4459079","790960","671757",2021-01-08,144,2,,,,,,,,2021-01-11 15:17:23,2021-01-11 15:17:23,"23",,"1036"
"4470561","790960","671757",2021-01-25,152,1,,,,1000,2021-01-25,2021-02-24,,2021-02-04 10:36:44,2021-02-04 10:36:44,"23",,"1036"
"4476635","790960","671757",2021-02-16,144,2,,,,,,,,2021-02-17 10:44:12,2021-02-17 10:44:12,"23",,"1036"
"4488291","790960","671757",2021-02-25,152,1,,,,1000,2021-02-25,2021-02-25,,2021-03-11 12:24:33,2021-03-11 12:24:33,"23",,"1036"
"4483627","790960","671757",2021-03-01,152,4,,,,223,2021-03-01,2021-03-01,,2021-03-01 14:28:54,2021-03-01 14:28:54,"23",,"1036"
"4491433","790960","671757",2021-03-17,144,2,,,,,,,,2021-03-18 11:28:21,2021-03-18 11:28:21,"23",,"1036"
"4496369","790960","671757",2021-03-26,152,1,,,,1000,2021-03-26,2021-05-25,,2021-03-29 14:20:14,2021-03-29 14:20:14,"23",,"1036"
"4510741","790960","671757",2021-04-30,144,2,,,,,,,,2021-04-30 13:34:41,2021-04-30 13:34:41,"23",,"1036"
"4443673","790946","671767",2020-12-02,144,2,,,,,,,,2020-12-07 08:06:14,2020-12-07 08:06:14,"23",,"1036"
"4444348","790946","671767",2020-12-07,152,1,,,,1800,2020-12-07,2020-12-07,,2020-12-07 16:18:55,2020-12-07 16:18:55,"23",,"1036"
"4454335","790946","671767",2020-12-28,152,1,,,,600,2020-12-28,2020-12-28,,2020-12-30 09:14:12,2020-12-30 09:14:12,"23",,"1036"
"4461887","790946","671767",2021-01-14,144,2,,,,,,,,2021-01-19 08:45:31,2021-01-19 08:45:31,"23",,"1036"
"4470545","790946","671767",2021-01-25,152,1,,,,600,2021-01-25,2021-03-26,,2021-02-04 10:27:55,2021-02-04 10:27:55,"23",,"1036"
"4477987","790946","671767",2021-02-18,144,2,,,,,,,,2021-02-18 16:18:39,2021-02-18 16:18:39,"23",,"1036"
"4488302","790946","671767",2021-02-23,152,1,,,,600,2021-02-23,2021-04-24,,2021-03-11 12:34:41,2021-03-11 12:34:41,"23",,"1036"
"4488954","790946","671767",2021-03-05,144,2,,,,,,,,2021-03-12 13:31:22,2021-03-12 13:31:22,"23",,"1036"
"4496362","790946","671767",2021-03-26,152,1,,,,600,2021-03-26,2021-04-25,,2021-03-29 14:14:00,2021-03-29 14:14:00,"23",,"1036"
"4504180","790946","671767",2021-04-13,144,2,,,,,,,,2021-04-16 11:11:04,2021-04-16 11:11:04,"23",,"1036"
"4510269","790946","671767",2021-04-26,152,1,,,,600,2021-04-26,2021-06-25,,2021-04-29 15:11:09,2021-04-29 15:11:09,"23",,"1036"
"4522439","790946","671767",2021-05-28,144,2,,,,,,,,2021-05-28 11:29:13,2021-05-28 11:29:13,"23",,"1036"
"4443672","790937","671771",2020-12-03,144,2,,,,,,,,2020-12-07 08:05:44,2020-12-07 08:05:44,"23",,"1036"
"4444340","790937","671771",2020-12-07,152,1,,,,2700,2020-12-07,2021-02-05,,2020-12-07 15:54:25,2020-12-07 15:54:25,"23",,"1036"
"4445054","790937","671771",2020-12-08,152,1,,,,850,2020-12-08,2021-02-06,,2020-12-08 14:36:29,2020-12-08 14:36:29,"23",,"1036"
"4449002","790937","671771",2020-12-15,144,2,,,,,,,,2020-12-16 12:38:03,2020-12-16 12:38:03,"23",,"1036"
"4448992","790937","671771",2020-12-16,152,4,,,,85.65,2020-12-16,2020-12-16,,2020-12-16 12:27:03,2020-12-16 12:27:03,"23",,"1036"
"4454334","790937","671771",2020-12-28,152,1,,,,850,2020-12-28,2021-01-27,,2020-12-30 09:13:29,2020-12-30 09:13:29,"23",,"1036"
"4455111","790937","671771",2020-12-31,152,4,,,,204.04,2020-12-31,2020-12-31,,2020-12-31 12:29:13,2020-12-31 12:29:13,"23",,"1036"
"4463308","790937","671771",2021-01-20,144,2,,,,,,,,2021-01-20 16:23:42,2021-01-20 16:23:42,"23",,"1036"
"4463498","790937","671771",2021-01-21,152,4,,,,197.65,2021-01-21,2021-01-21,,2021-01-21 08:04:23,2021-01-21 08:04:23,"23",,"1036"
"4470544","790937","671771",2021-01-25,152,1,,,,850,2021-01-25,2021-01-25,,2021-02-04 10:27:12,2021-02-04 10:27:12,"23",,"1036"
"4476535","790937","671771",2021-02-16,144,2,,,,,,,,2021-02-17 08:02:47,2021-02-17 08:02:47,"23",,"1036"
"4445689","791401","671775",2020-12-08,144,2,,,,,,,,2020-12-09 13:53:21,2020-12-09 13:53:21,"23",,"1036"
"4448275","791401","671775",2020-12-15,152,1,,,,2925,2020-12-15,2021-01-14,,2020-12-15 10:14:26,2020-12-15 10:14:26,"23",,"1036"
"4454358","791401","671775",2020-12-28,152,1,,,,875,2020-12-28,2021-01-27,,2020-12-30 09:29:27,2020-12-30 09:29:27,"23",,"1036"
"4468480","791401","671775",2021-01-28,144,2,,,,,,,,2021-02-01 11:19:00,2021-02-01 11:19:00,"23",,"1036"
"4469023","791401","671775",2021-02-01,152,1,,,,875,2021-02-01,2021-02-01,,2021-02-02 09:51:00,2021-02-02 09:51:00,"23",,"1036"
"4477140","791401","671775",2021-02-11,144,2,,,,,,,,2021-02-17 15:11:09,2021-02-17 15:11:09,"23",,"1036"
"4488293","791401","671775",2021-02-25,152,1,,,,875,2021-02-25,2021-03-27,,2021-03-11 12:26:00,2021-03-11 12:26:00,"23",,"1036"
"4495736","791401","671775",2021-03-23,144,2,,,,,,,,2021-03-26 14:27:58,2021-03-26 14:27:58,"23",,"1036"
"4496036","791401","671775",2021-03-29,152,1,,,,875,2021-03-29,2021-03-29,,2021-03-29 08:20:48,2021-03-29 08:20:48,"23",,"1036"
"4539491","791401","671775",2021-04-30,144,2,,,,,,,,2021-07-07 11:11:28,2021-07-07 11:11:28,"23",,"1036"
"4524996","791401","671775",2021-05-21,144,2,,,,,,,,2021-06-03 15:36:10,2021-06-03 15:36:10,"23",,"1036"
"4524995","791401","671775",2021-06-02,144,2,,,,,,,,2021-06-03 15:35:47,2021-06-03 15:35:47,"23",,"1036"
"4450190","792352","672086",2020-12-17,144,2,,,,,,,,2020-12-18 08:16:32,2020-12-18 08:16:32,"23",,"1036"
"4452209","792352","672086",2020-12-23,152,4,,,,179.91,2020-12-23,2020-12-23,,2020-12-23 11:55:08,2020-12-23 11:55:08,"23",,"1036"
"4453186","792352","672086",2020-12-28,152,1,,,,2450,2020-12-28,2020-12-28,,2020-12-28 08:37:05,2020-12-28 08:37:05,"23",,"1036"
"4453187","792352","672086",2020-12-28,152,1,,,,450,2020-12-28,2021-02-26,,2020-12-28 08:37:39,2020-12-28 08:37:39,"23",,"1036"
"4460439","792352","672086",2021-01-13,144,2,,,,,,,,2021-01-14 12:20:56,2021-01-14 12:20:56,"23",,"1036"
"4470577","792352","672086",2021-01-25,152,1,,,,450,2021-01-25,2021-03-26,,2021-02-04 10:40:21,2021-02-04 10:40:21,"23",,"1036"
"4474468","792352","672086",2021-02-10,144,2,,,,,,,,2021-02-12 08:38:37,2021-02-12 08:38:37,"23",,"1036"
"4488332","792352","672086",2021-02-23,152,1,,,,450,2021-02-23,2021-04-24,,2021-03-11 12:52:39,2021-03-11 12:52:39,"23",,"1036"
"4487676","792352","672086",2021-03-08,144,2,,,,,,,,2021-03-10 09:57:50,2021-03-10 09:57:50,"23",,"1036"
"4496373","792352","672086",2021-03-26,152,1,,,,450,2021-03-26,2021-04-25,,2021-03-29 14:23:25,2021-03-29 14:23:25,"23",,"1036"
"4509148","792352","672086",2021-04-27,144,2,,,,,,,,2021-04-28 10:53:45,2021-04-28 10:53:45,"23",,"1036"
"4460441","792344","672225",2020-12-14,144,2,,,,,,,,2021-01-14 12:21:43,2021-01-14 12:21:43,"23",,"1036"
"4460440","792344","672225",2021-01-13,144,2,,,,,,,,2021-01-14 12:21:24,2021-01-14 12:21:24,"23",,"1036"
"4476275","792344","672225",2021-02-15,144,2,,,,,,,,2021-02-16 15:36:17,2021-02-16 15:36:17,"23",,"1036"
"4477134","792344","672225",2021-02-17,152,1,,,,4980,2021-02-17,2021-03-19,,2021-02-17 15:03:18,2021-02-17 15:03:18,"23",,"1036"
"4498653","792344","672225",2021-03-07,144,2,,,,,,,,2021-04-01 14:42:16,2021-04-01 14:42:16,"23",,"1036"
"4646088","841373","672408",2022-02-28,144,2,,,,,,,,2022-03-01 08:27:10,2022-03-01 08:27:10,"23",,"1036"
"4652384","841373","672408",2022-03-14,152,1,,,,1395,2022-03-14,2022-03-14,,2022-03-14 13:08:40,2022-03-14 13:08:40,"23",,"1036"
"4658748","841373","672408",2022-03-23,144,2,,,,,,,,2022-03-28 15:28:53,2022-03-28 15:28:53,"23",,"1036"
"4658754","841373","672408",2022-03-28,152,1,,,,370,2022-03-28,2022-03-28,,2022-03-28 15:42:04,2022-03-28 15:42:04,"23",,"1036"
"4658756","841373","672408",2022-03-28,152,4,,,,1321.08,2022-03-28,2022-03-28,,2022-03-28 15:42:34,2022-03-28 15:42:34,"23",,"1036"
"4673510","841373","672408",2022-04-14,144,2,,,,,,,,2022-04-27 12:10:28,2022-04-27 12:10:28,"23",,"1036"
"4673514","841373","672408",2022-04-27,152,1,,,,370,2022-04-27,2022-05-27,,2022-04-27 12:13:41,2022-04-27 12:13:41,"23",,"1036"
"4687957","841373","672408",2022-05-26,144,2,,,,,,,,2022-05-27 10:53:03,2022-05-27 10:53:03,"23",,"1036"
"4687958","841373","672408",2022-05-26,152,1,,,,370,2022-05-26,2022-05-26,,2022-05-27 10:53:58,2022-05-27 10:53:58,"23",,"1036"
"4703958","841373","672408",2022-06-29,144,2,,,,,,,,2022-06-29 14:22:50,2022-06-29 14:22:50,"23",,"1036"
"4703965","841373","672408",2022-06-29,152,1,,,,370,2022-06-29,2022-06-29,,2022-06-29 14:27:18,2022-06-29 14:27:18,"23",,"1036"
"4720149","841373","672408",2022-07-28,144,2,,,,,,,,2022-07-28 10:08:51,2022-07-28 10:08:51,"23",,"1036"
"4720176","841373","672408",2022-07-28,152,1,,,,370,2022-07-28,2022-07-28,,2022-07-28 10:13:56,2022-07-28 10:13:56,"23",,"1036"
"4745842","841373","672408",2022-08-17,144,2,,,,,,,,2022-09-08 15:30:24,2022-09-08 15:30:24,"23",,"1036"
"4745870","841373","672408",2022-09-08,152,1,,,,370,2022-09-08,2022-09-08,,2022-09-08 15:52:22,2022-09-08 15:52:22,"23",,"1036"
"4680756","849273","672749",2022-05-10,144,2,,,,,,,,2022-05-12 14:04:17,2022-05-12 14:04:17,"23",,"1036"
"4681999","849273","672749",2022-05-16,152,1,,,,961,2022-05-16,2022-05-16,,2022-05-16 14:12:38,2022-05-16 14:12:38,"23",,"1036"
"4689203","849273","672749",2022-05-31,144,2,,,,,,,,2022-06-01 08:29:56,2022-06-01 08:29:56,"23",,"1036"
"4499077","793129","672767",2021-03-15,144,2,,,,,,,,2021-04-02 13:53:03,2021-04-02 13:53:03,"23",,"1036"
"4496368","793131","672772",2021-03-26,152,1,,,,1250,2021-03-26,2021-05-25,,2021-03-29 14:19:17,2021-03-29 14:19:17,"23",,"1036"
"4507468","793131","672772",2021-04-21,144,2,,,,,,,,2021-04-23 15:15:20,2021-04-23 15:15:20,"23",,"1036"
"4510276","793131","672772",2021-04-26,152,1,,,,1250,2021-04-26,2021-05-26,,2021-04-29 15:18:29,2021-04-29 15:18:29,"23",,"1036"
"4515391","793131","672772",2021-05-12,144,2,,,,,,,,2021-05-12 14:09:17,2021-05-12 14:09:17,"23",,"1036"
"4522536","793131","672772",2021-05-26,152,1,,,,1250,2021-05-26,2021-07-25,,2021-05-28 13:12:44,2021-05-28 13:12:44,"23",,"1036"
"4528776","793131","672772",2021-06-07,144,2,,,,,,,,2021-06-14 09:56:02,2021-06-14 09:56:02,"23",,"1036"
"4452000","793331","672783",2020-12-22,144,2,,,,,,,,2020-12-23 10:06:09,2020-12-23 10:06:09,"23",,"1036"
"4453812","793331","672783",2020-12-29,152,1,,,,700,2020-12-29,2021-02-27,,2020-12-29 09:42:21,2020-12-29 09:42:21,"23",,"1036"
"4453813","793331","672783",2020-12-29,152,1,,,,700,2020-12-29,2020-12-29,,2020-12-29 09:42:50,2020-12-29 09:42:50,"23",,"1036"
"4453969","793331","672783",2020-12-29,152,4,,,,271.23,2020-12-29,2020-12-29,,2020-12-29 12:55:29,2020-12-29 12:55:29,"23",,"1036"
"4460412","793331","672783",2021-01-14,152,4,,,,224.17,2021-01-14,2021-01-14,,2021-01-14 11:18:55,2021-01-14 11:18:55,"23",,"1036"
"4470549","793331","672783",2021-01-25,152,1,,,,700,2021-01-25,2021-02-24,,2021-02-04 10:31:23,2021-02-04 10:31:23,"23",,"1036"
"4478822","793331","672783",2021-02-19,144,2,,,,,,,,2021-02-19 13:25:32,2021-02-19 13:25:32,"23",,"1036"
"4488310","793331","672783",2021-02-23,152,1,,,,700,2021-02-23,2021-02-23,,2021-03-11 12:41:06,2021-03-11 12:41:06,"23",,"1036"
"4491624","793331","672783",2021-03-17,144,2,,,,,,,,2021-03-18 14:29:29,2021-03-18 14:29:29,"23",,"1036"
"4555213","821476","673097",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555218","821476","673097",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555223","821476","673097",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555228","821476","673097",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555233","821476","673097",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:28,2021-08-11 12:53:28,"26",,"1036"
"4555216","821479","673098",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555221","821479","673098",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555226","821479","673098",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555231","821479","673098",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555236","821479","673098",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:28,2021-08-11 12:53:28,"26",,"1036"
"4555217","821480","673099",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555222","821480","673099",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555227","821480","673099",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555232","821480","673099",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555237","821480","673099",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:28,2021-08-11 12:53:28,"26",,"1036"
"4555215","821478","673100",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555220","821478","673100",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555225","821478","673100",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555230","821478","673100",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555235","821478","673100",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:28,2021-08-11 12:53:28,"26",,"1036"
"4555214","821477","673101",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555219","821477","673101",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555224","821477","673101",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555229","821477","673101",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:27,2021-08-11 12:53:27,"26",,"1036"
"4555234","821477","673101",2021-08-03,144,2,,,,,,,,2021-08-11 12:53:28,2021-08-11 12:53:28,"26",,"1036"
"4460437","796261","673345",2021-01-12,144,2,,,,,,,,2021-01-14 12:19:30,2021-01-14 12:19:30,"23",,"1036"
"4495778","796261","673345",2021-02-25,144,2,,,,,,,,2021-03-26 16:14:24,2021-03-26 16:14:24,"23",,"1036"
"4495782","796261","673345",2021-03-12,144,2,,,,,,,,2021-03-26 16:14:38,2021-03-26 16:14:38,"23",,"1036"
"4497017","796261","673345",2021-03-30,152,2,,,,349,2021-03-30,2021-03-30,,2021-03-30 11:45:56,2021-03-30 11:45:56,"23",,"1036"
"4499101","796261","673345",2021-03-31,144,2,,,,,,,,2021-04-02 15:03:33,2021-04-02 15:03:33,"23",,"1036"
"4511998","810775","673520",2021-04-30,144,2,,,,,,,,2021-05-04 13:31:45,2021-05-04 13:31:45,"23",,"1036"
"4512532","810775","673520",2021-05-04,144,2,,,,,,,,2021-05-05 13:23:01,2021-05-05 13:23:01,"23",,"1036"
"4524521","810775","673520",2021-06-01,144,2,,,,,,,,2021-06-03 07:50:14,2021-06-03 07:50:14,"23",,"1036"
"4550063","810775","673520",2021-07-27,144,2,,,,,,,,2021-07-29 16:16:29,2021-07-29 16:16:29,"23",,"1036"
"4560250","810775","673520",2021-08-19,144,2,,,,,,,,2021-08-24 09:41:22,2021-08-24 09:41:22,"23",,"1036"
