"YouthEducationStatusID","EnrollmentID","PersonalID","InformationDate","CurrentSchoolAttend","MostRecentEdStatus","CurrentEdStatus","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"826062_3","826062","689471",2022-02-09,,,,3,2021-09-28 09:50:12,2022-02-09 10:12:48,"26",,"1036"
"827944_1","827944","689606",2021-09-28,,,,1,2021-10-15 13:19:37,2022-09-12 12:22:14,"26",,"1036"
"827944_3","827944","689606",2022-11-23,,,,3,2021-10-15 13:19:37,2022-09-12 12:22:14,"26",,"1036"
"826241_1","826241","689624",2021-09-29,,,,1,2021-09-29 15:48:23,2022-01-03 15:05:50,"23",,"1036"
"826241_3","826241","689624",2021-12-28,,,,3,2021-09-29 15:48:23,2022-01-03 15:05:50,"23",,"1036"
"826431_1","826431","689631",2021-09-30,,,,1,2021-09-30 15:26:48,2022-02-09 10:17:43,"26",,"1036"
"826431_3","826431","689631",2022-02-09,,,,3,2021-09-30 15:26:48,2022-02-09 10:17:43,"26",,"1036"
"826232_1","826232","689694",2021-09-29,,,,1,2021-09-29 15:18:18,2022-03-23 11:58:18,"23",,"1036"
"826232_3","826232","689694",2022-03-22,,,,3,2021-09-29 15:18:18,2022-03-23 11:58:18,"23",,"1036"
"827415_1","827415","689709",2021-10-11,,,,1,2021-10-11 09:48:39,2021-10-11 09:48:39,"23",,"1036"
"826288_1","826288","689715",2021-09-28,,,,1,2021-09-30 09:05:07,2021-12-15 16:12:04,"24",,"1036"
"826288_3","826288","689715",2021-12-15,,,,3,2021-09-30 09:05:07,2021-12-15 16:12:04,"24",,"1036"
"826509_1","826509","689830",2021-10-01,,,,1,2021-10-01 11:20:41,2022-03-07 13:16:19,"27",,"1036"
"826509_3","826509","689830",2022-02-20,,,,3,2021-10-01 11:20:41,2022-03-07 13:16:19,"27",,"1036"
"834369_1","834369","689888",2021-11-16,,,,1,2021-12-21 14:22:31,2022-01-17 14:40:47,"28",,"1036"
"834369_3","834369","689888",2022-01-06,,,,3,2021-12-21 14:22:31,2022-01-17 14:40:47,"28",,"1036"
"857712_1","857712","689901",2022-07-27,,,,1,2022-07-28 08:30:11,2022-09-02 10:05:16,"27",,"1036"
"857712_3","857712","689901",2022-09-02,,,,3,2022-07-28 08:30:11,2022-09-02 10:05:16,"27",,"1036"
"863706_1","863706","689901",2022-09-19,,,,1,2022-09-22 15:34:44,2022-09-22 15:34:44,"24",,"1036"
"826689_1","826689","689912",2021-10-04,,,,1,2021-10-04 12:26:00,2022-08-03 07:58:13,"26",,"1036"
"826689_3","826689","689912",2021-11-04,,,,3,2021-10-04 12:26:00,2022-08-03 07:58:13,"26",,"1036"
"826768_1","826768","689972",2021-10-01,,,,1,2021-10-04 16:22:42,2022-01-17 14:37:30,"28",,"1036"
"826768_3","826768","689972",2022-01-14,,,,3,2021-10-04 16:22:42,2022-01-17 14:37:30,"28",,"1036"
"836663_1","836663","689972",2022-01-05,,,,1,2022-01-11 15:30:59,2022-03-22 10:12:25,"27",,"1036"
"836663_3","836663","689972",2022-03-20,,,,3,2022-01-11 15:30:59,2022-03-22 10:12:25,"27",,"1036"
"826838_1","826838","689980",2021-10-04,,,,1,2021-10-05 10:20:33,2022-01-09 15:36:53,"27",,"1036"
"826838_3","826838","689980",2022-01-09,,,,3,2021-10-05 10:20:33,2022-01-09 15:36:53,"27",,"1036"
"826862_1","826862","690051",2021-09-29,,,,1,2021-10-05 11:34:02,2021-10-05 11:39:34,"26",,"1036"
"826862_3","826862","690051",2021-10-02,,,,3,2021-10-05 11:34:02,2021-10-05 11:39:34,"26",,"1036"
"826989_1","826989","690101",2021-10-06,,,,1,2021-10-06 09:16:55,2022-09-12 12:45:40,"26",,"1036"
"826989_3","826989","690101",2021-12-16,,,,3,2021-10-06 09:16:55,2022-09-12 12:45:40,"26",,"1036"
"827152_1","827152","690103",2021-10-07,,,,1,2021-10-07 08:12:34,2021-11-01 14:17:32,"26",,"1036"
"827152_3","827152","690103",2021-10-28,,,,3,2021-10-07 08:12:34,2021-11-01 14:17:32,"26",,"1036"
"827667_1","827667","690103",2021-10-11,,,,1,2021-10-13 10:13:20,2022-06-07 10:10:24,"26",,"1036"
"827667_3","827667","690103",2022-06-07,,,,3,2021-10-13 10:13:20,2022-06-07 10:10:24,"26",,"1036"
"827038_1","827038","690113",2021-10-06,,,,1,2021-10-06 11:36:07,2022-09-09 10:53:05,"26",,"1036"
"827038_3","827038","690113",2021-11-19,,,,3,2021-10-06 11:36:07,2022-09-09 10:53:05,"26",,"1036"
"828189_1","828189","690113",2021-10-19,,,,1,2021-10-19 14:21:53,2021-12-08 14:40:42,"27",,"1036"
"828189_3","828189","690113",2021-12-08,,,,3,2021-10-19 14:21:53,2021-12-08 14:40:42,"27",,"1036"
"827061_1","827061","690120",2021-10-06,,,,1,2021-10-06 12:42:31,2022-09-09 12:32:12,"27",,"1036"
"827061_3","827061","690120",2022-04-02,,,,3,2021-10-06 12:42:31,2022-09-09 12:32:12,"27",,"1036"
"828177_1","828177","690120",2021-10-19,,,,1,2021-10-19 13:41:43,2022-01-18 14:05:17,"27",,"1036"
"828177_3","828177","690120",2022-01-18,,,,3,2021-10-19 13:41:43,2022-01-18 14:05:17,"27",,"1036"
"827148_1","827148","690147",2021-10-06,,,,1,2021-10-06 23:36:10,2022-01-10 10:40:02,"29",,"1036"
"827148_3","827148","690147",2022-01-03,,,,3,2021-10-06 23:36:10,2022-01-10 10:40:02,"29",,"1036"
"827169_1","827169","690154",2021-10-07,,,,1,2021-10-07 09:18:35,2021-12-08 14:43:02,"27",,"1036"
"827169_3","827169","690154",2021-12-08,,,,3,2021-10-07 09:18:35,2021-12-08 14:43:02,"27",,"1036"
"843365_1","843365","690187",2021-10-17,,,,1,2022-03-09 14:51:06,2022-03-09 14:52:03,"28",,"1036"
"843365_3","843365","690187",2021-12-31,,,,3,2022-03-09 14:51:06,2022-03-09 14:52:03,"28",,"1036"
"851383_1","851383","690216",2022-05-24,,,,1,2022-05-26 17:03:38,2022-06-13 14:38:58,"29",,"1036"
"851383_3","851383","690216",2022-06-11,,,,3,2022-05-26 17:03:38,2022-06-13 14:38:58,"29",,"1036"
"827309_1","827309","690224",2021-10-04,,,,1,2021-10-08 09:38:02,2021-11-12 12:09:53,"29",,"1036"
"827309_3","827309","690224",2021-10-26,,,,3,2021-10-08 09:38:02,2021-11-12 12:09:53,"29",,"1036"
"827341_1","827341","690239",2021-10-08,,,,1,2021-10-08 11:42:47,2022-01-25 13:28:38,"29",,"1036"
"827341_3","827341","690239",2021-12-09,,,,3,2021-10-08 11:42:47,2022-01-25 13:28:38,"29",,"1036"
"828187_1","828187","690239",2021-10-19,,,,1,2021-10-19 14:13:17,2021-12-16 15:18:04,"27",,"1036"
"828187_3","828187","690239",2021-12-16,,,,3,2021-10-19 14:13:17,2021-12-16 15:18:04,"27",,"1036"
"827489_1","827489","690280",2021-10-11,,,,1,2021-10-11 13:38:52,2021-11-02 12:50:39,"28",,"1036"
"827489_3","827489","690280",2021-11-02,,,,3,2021-10-11 13:38:52,2021-11-02 12:50:39,"28",,"1036"
"827420_1","827420","690290",2021-10-11,,,,1,2021-10-11 10:05:38,2022-02-15 16:01:18,"26",,"1036"
"827420_3","827420","690290",2022-02-15,,,,3,2021-10-11 10:05:38,2022-02-15 16:01:18,"26",,"1036"
"862455_1","862455","690352",2022-09-11,,,,1,2022-09-12 08:25:53,2022-09-12 08:25:53,"24",,"1036"
"845062_1","845062","690365",2022-03-25,,,,1,2022-03-25 11:16:11,2022-04-22 11:30:48,"29",,"1036"
"845062_3","845062","690365",2022-04-18,,,,3,2022-03-25 11:16:11,2022-04-22 11:30:48,"29",,"1036"
"835637_1","835637","690366",2021-12-04,,,,1,2022-01-04 17:52:54,2022-04-05 12:57:38,"27",,"1036"
"835637_3","835637","690366",2022-04-05,,,,3,2022-01-04 17:52:54,2022-04-05 12:57:38,"27",,"1036"
"827712_1","827712","690383",2021-10-12,,,,1,2021-10-13 13:33:38,2022-02-08 11:37:28,"28",,"1036"
"827712_3","827712","690383",2022-02-05,,,,3,2021-10-13 13:33:38,2022-02-08 11:37:28,"28",,"1036"
"854521_1","854521","690383",2022-06-26,,,,1,2022-06-27 11:39:14,2022-09-06 10:29:09,"30",,"1036"
"854521_3","854521","690383",2022-08-31,,,,3,2022-06-27 11:39:14,2022-09-06 10:29:09,"30",,"1036"
"857067_1","857067","690383",2022-07-20,,,,1,2022-07-21 09:38:32,2022-09-10 18:19:24,"27",,"1036"
"857067_3","857067","690383",2022-09-10,,,,3,2022-07-21 09:38:32,2022-09-10 18:19:24,"27",,"1036"
"830010_1","830010","690453",2021-11-08,,,,1,2021-11-08 14:35:34,2021-12-06 09:24:04,"27",,"1036"
"830010_3","830010","690453",2021-12-06,,,,3,2021-11-08 14:35:34,2021-12-06 09:24:04,"27",,"1036"
"827847_1","827847","690510",2021-10-14,,,,1,2021-10-14 13:59:57,2022-02-09 11:29:09,"26",,"1036"
"827847_3","827847","690510",2022-02-09,,,,3,2021-10-14 13:59:57,2022-02-09 11:29:09,"26",,"1036"
"830295_1","830295","690578",2021-11-10,,,,1,2021-11-10 15:20:05,2022-05-29 12:05:33,"27",,"1036"
"830295_3","830295","690578",2022-05-29,,,,3,2021-11-10 15:20:05,2022-05-29 12:05:33,"27",,"1036"
"828506_1","828506","690611",2021-10-22,,,,1,2021-10-22 13:29:14,2022-02-09 13:21:39,"26",,"1036"
"828506_3","828506","690611",2022-02-09,,,,3,2021-10-22 13:29:14,2022-02-09 13:21:39,"26",,"1036"
"828133_1","828133","690676",2021-09-02,,,,1,2021-10-19 00:06:16,2021-10-19 00:14:18,"27",,"1036"
"828133_3","828133","690676",2021-09-03,,,,3,2021-10-19 00:06:16,2021-10-19 00:14:18,"27",,"1036"
"828135_1","828135","690677",2021-09-21,,,,1,2021-10-19 00:29:48,2021-10-19 00:41:33,"27",,"1036"
"828135_3","828135","690677",2021-09-22,,,,3,2021-10-19 00:29:48,2021-10-19 00:41:33,"27",,"1036"
"828136_1","828136","690678",2021-10-13,,,,1,2021-10-19 00:43:52,2021-11-04 11:33:56,"27",,"1036"
"828136_3","828136","690678",2021-11-03,,,,3,2021-10-19 00:43:52,2021-11-04 11:33:56,"27",,"1036"
"832104_1","832104","690678",2021-11-30,,,,1,2021-12-01 02:00:15,2021-12-23 14:11:50,"27",,"1036"
"832104_3","832104","690678",2021-12-03,,,,3,2021-12-01 02:00:15,2021-12-23 14:11:50,"27",,"1036"
"828137_1","828137","690679",2021-10-15,,,,1,2021-10-19 00:51:07,2021-11-07 23:38:49,"27",,"1036"
"828137_3","828137","690679",2021-11-05,,,,3,2021-10-19 00:51:07,2021-11-07 23:38:49,"27",,"1036"
"829895_1","829895","690679",2021-11-07,,,,1,2021-11-07 23:40:35,2021-12-01 01:39:11,"27",,"1036"
"829895_3","829895","690679",2021-11-12,,,,3,2021-11-07 23:40:35,2021-12-01 01:39:11,"27",,"1036"
"856998_1","856998","690692",2022-07-20,,,,1,2022-07-20 19:35:28,2022-09-09 01:18:26,"29",,"1036"
"828252_1","828252","690695",2021-10-20,,,,1,2021-10-20 10:27:13,2022-02-09 13:07:23,"26",,"1036"
"828252_3","828252","690695",2022-02-09,,,,3,2021-10-20 10:27:13,2022-02-09 13:07:23,"26",,"1036"
"841850_1","841850","690791",2022-02-23,,,,1,2022-02-23 12:24:25,2022-09-21 12:02:12,"29",,"1036"
"841850_3","841850","690791",2022-06-10,,,,3,2022-02-23 12:24:25,2022-09-21 12:02:12,"29",,"1036"
"828525_1","828525","690884",2021-10-20,,,,1,2021-10-22 15:02:27,2021-12-08 09:09:12,"28",,"1036"
"828525_3","828525","690884",2021-12-03,,,,3,2021-10-22 15:02:27,2021-12-08 09:09:12,"28",,"1036"
"828533_1","828533","690890",2021-10-22,,,,1,2021-10-22 16:04:15,2021-11-21 13:45:11,"27",,"1036"
"828533_3","828533","690890",2021-11-21,,,,3,2021-10-22 16:04:15,2021-11-21 13:45:11,"27",,"1036"
"836646_1","836646","690923",2022-01-05,,,,1,2022-01-11 15:09:33,2022-09-22 07:49:04,"27",,"1036"
"836646_3","836646","690923",2022-07-01,,,,3,2022-01-11 15:09:33,2022-09-22 07:49:04,"27",,"1036"
"850752_1","850752","690969",2022-05-16,,,,1,2022-05-20 08:15:49,2022-08-12 14:23:12,"24",,"1036"
"850752_3","850752","690969",2022-08-12,,,,3,2022-05-20 08:15:49,2022-08-12 14:23:12,"24",,"1036"
"833788_1","833788","691082",2021-10-25,,,,1,2021-12-15 10:34:07,2021-12-28 10:57:29,"28",,"1036"
"833788_3","833788","691082",2021-12-26,,,,3,2021-12-15 10:34:07,2021-12-28 10:57:29,"28",,"1036"
"853413_1","853413","691082",2022-05-26,,,,1,2022-06-15 12:29:29,2022-08-15 11:41:33,"28",,"1036"
"853413_3","853413","691082",2022-08-13,,,,3,2022-06-15 12:29:29,2022-08-15 11:41:33,"28",,"1036"
"828955_1","828955","691107",2021-09-20,,,,1,2021-10-27 12:53:00,2021-10-27 13:04:42,"26",,"1036"
"828955_3","828955","691107",2021-10-09,,,,3,2021-10-27 12:53:00,2021-10-27 13:04:42,"26",,"1036"
"828967_1","828967","691116",2021-09-24,,,,1,2021-10-27 13:44:49,2021-10-27 13:57:39,"26",,"1036"
"828967_3","828967","691116",2021-09-26,,,,3,2021-10-27 13:44:49,2021-10-27 13:57:39,"26",,"1036"
"828970_1","828970","691119",2021-09-13,,,,1,2021-10-27 14:05:44,2021-10-27 14:11:34,"26",,"1036"
"828970_3","828970","691119",2021-09-14,,,,3,2021-10-27 14:05:44,2021-10-27 14:11:34,"26",,"1036"
"828976_1","828976","691122",2021-10-12,,,,1,2021-10-27 14:55:37,2021-12-09 15:17:33,"29",,"1036"
"828976_3","828976","691122",2021-10-31,,,,3,2021-10-27 14:55:37,2021-12-09 15:17:33,"29",,"1036"
"832832_1","832832","691130",2021-12-07,,,,1,2021-12-07 09:44:03,2021-12-16 15:20:50,"27",,"1036"
"832832_3","832832","691130",2021-12-16,,,,3,2021-12-07 09:44:03,2021-12-16 15:20:50,"27",,"1036"
"829032_1","829032","691173",2021-10-28,,,,1,2021-10-28 10:38:18,2022-03-11 07:15:54,"18",,"1036"
"829032_3","829032","691173",2022-02-09,,,,3,2021-10-28 10:38:18,2022-03-11 07:15:54,"18",,"1036"
"829058_1","829058","691190",2021-10-14,,,,1,2021-10-28 11:58:49,2021-10-28 12:21:13,"26",,"1036"
"829058_3","829058","691190",2021-10-16,,,,3,2021-10-28 11:58:49,2021-10-28 12:21:13,"26",,"1036"
"829082_1","829082","691204",2021-10-05,,,,1,2021-10-28 13:19:26,2021-10-28 13:34:30,"26",,"1036"
"829082_3","829082","691204",2021-10-07,,,,3,2021-10-28 13:19:26,2021-10-28 13:34:30,"26",,"1036"
"829176_1","829176","691213",2021-11-01,,,,1,2021-10-29 11:54:27,2022-04-29 12:00:05,"23",,"1036"
"829176_3","829176","691213",2022-04-28,,,,3,2021-10-29 11:54:27,2022-04-29 12:00:05,"23",,"1036"
"829192_1","829192","691281",2021-10-21,,,,1,2021-10-29 13:59:14,2021-10-29 13:59:14,"27",,"1036"
"829363_1","829363","691340",2021-10-25,,,,1,2021-11-01 16:02:31,2021-11-08 13:58:54,"28",,"1036"
"829363_3","829363","691340",2021-11-05,,,,3,2021-11-01 16:02:31,2021-11-08 13:58:54,"28",,"1036"
"829381_1","829381","691349",2021-10-20,,,,1,2021-11-02 02:28:06,2021-11-07 23:42:48,"27",,"1036"
"829381_3","829381","691349",2021-11-05,,,,3,2021-11-02 02:28:06,2021-11-07 23:42:48,"27",,"1036"
"829896_1","829896","691349",2021-11-07,,,,1,2021-11-07 23:44:15,2021-12-02 08:32:31,"27",,"1036"
"829896_3","829896","691349",2021-12-01,,,,3,2021-11-07 23:44:15,2021-12-02 08:32:31,"27",,"1036"
"829382_1","829382","691350",2021-10-26,,,,1,2021-11-02 02:37:30,2022-01-30 23:47:45,"27",,"1036"
"829382_3","829382","691350",2022-01-07,,,,3,2021-11-02 02:37:30,2022-01-30 23:47:45,"27",,"1036"
"829383_1","829383","691351",2021-10-29,,,,1,2021-11-02 02:54:20,2021-11-02 03:00:53,"27",,"1036"
"829383_3","829383","691351",2021-10-31,,,,3,2021-11-02 02:54:20,2021-11-02 03:00:53,"27",,"1036"
"829465_1","829465","691428",2021-10-27,,,,1,2021-11-02 13:55:43,2022-04-11 15:04:59,"28",,"1036"
"829465_3","829465","691428",2022-04-08,,,,3,2021-11-02 13:55:43,2022-04-11 15:04:59,"28",,"1036"
"829475_1","829475","691431",2021-10-27,,,,1,2021-11-02 14:19:42,2022-04-11 14:59:37,"28",,"1036"
"829475_3","829475","691431",2022-04-08,,,,3,2021-11-02 14:19:42,2022-04-11 14:59:37,"28",,"1036"
"845730_1","845730","691431",2022-03-31,,,,1,2022-03-31 10:18:57,2022-05-03 18:37:35,"27",,"1036"
"845730_3","845730","691431",2022-04-01,,,,3,2022-03-31 10:18:57,2022-05-03 18:37:35,"27",,"1036"
"829485_1","829485","691436",2021-11-02,,,,1,2021-11-02 15:03:24,2022-01-13 15:34:28,"27",,"1036"
"829485_3","829485","691436",2022-01-14,,,,3,2021-11-02 15:03:24,2022-01-13 15:34:28,"27",,"1036"
"829498_1","829498","691441",2021-11-02,,,,1,2021-11-02 15:27:32,2022-01-07 13:26:28,"27",,"1036"
"829498_3","829498","691441",2022-01-07,,,,3,2021-11-02 15:27:32,2022-01-07 13:26:28,"27",,"1036"
"855169_1","855169","691468",2022-06-28,,,,1,2022-07-01 10:04:54,2022-08-26 11:05:16,"24",,"1036"
"855169_3","855169","691468",2022-08-26,,,,3,2022-07-01 10:04:54,2022-08-26 11:05:16,"24",,"1036"
"829628_1","829628","691511",2021-09-23,,,,1,2021-11-03 13:34:34,2022-02-09 08:39:00,"17",,"1036"
"829628_3","829628","691511",2021-12-20,,,,3,2021-11-03 13:34:34,2022-02-09 08:39:00,"17",,"1036"
"844252_1","844252","691524",2022-03-18,,,,1,2022-03-18 10:02:34,2022-06-07 09:47:08,"28",,"1036"
"844252_3","844252","691524",2022-06-07,,,,3,2022-03-18 10:02:34,2022-06-07 09:47:08,"28",,"1036"
"829737_1","829737","691603",2021-10-01,,,,1,2021-11-04 14:32:05,2021-12-09 11:41:26,"17",,"1036"
"829737_3","829737","691603",2021-11-24,,,,3,2021-11-04 14:32:05,2021-12-09 11:41:26,"17",,"1036"
"836190_1","836190","691717",2021-11-08,,,,1,2022-01-07 13:40:02,2022-01-25 13:36:58,"29",,"1036"
"836190_3","836190","691717",2022-01-05,,,,3,2022-01-07 13:40:02,2022-01-25 13:36:58,"29",,"1036"
"829968_1","829968","691750",2021-10-19,,,,1,2021-11-08 12:01:45,2021-11-08 12:14:51,"28",,"1036"
"829968_3","829968","691750",2021-10-21,,,,3,2021-11-08 12:01:45,2021-11-08 12:14:51,"28",,"1036"
"852274_1","852274","691768",2022-06-06,,,,1,2022-06-07 08:26:25,2022-08-14 10:10:06,"27",,"1036"
"852274_3","852274","691768",2022-08-01,,,,3,2022-06-07 08:26:25,2022-08-14 10:10:06,"27",,"1036"
"850589_1","850589","691811",2022-05-17,,,,1,2022-05-18 14:28:33,2022-06-21 08:48:41,"28",,"1036"
"850589_3","850589","691811",2022-06-21,,,,3,2022-05-18 14:28:33,2022-06-21 08:48:41,"28",,"1036"
"857927_1","857927","691811",2022-07-28,,,,1,2022-07-29 13:12:04,2022-08-08 12:16:51,"30",,"1036"
"857927_3","857927","691811",2022-08-05,,,,3,2022-07-29 13:12:04,2022-08-08 12:16:51,"30",,"1036"
"830219_1","830219","691824",2021-11-09,,,,1,2021-11-10 10:32:51,2022-03-20 15:59:59,"27",,"1036"
"830219_3","830219","691824",2022-02-01,,,,3,2021-11-10 10:32:51,2022-03-20 15:59:59,"27",,"1036"
"860428_1","860428","691824",2022-08-21,,,,1,2022-08-23 12:03:07,2022-08-25 14:47:04,"27",,"1036"
"860428_3","860428","691824",2022-08-22,,,,3,2022-08-23 12:03:07,2022-08-25 14:47:04,"27",,"1036"
"830306_1","830306","691892",2021-11-08,,,,1,2021-11-10 15:56:36,2021-11-10 16:03:41,"28",,"1036"
"830306_3","830306","691892",2021-11-09,,,,3,2021-11-10 15:56:36,2021-11-10 16:03:41,"28",,"1036"
"830229_1","830229","691894",2021-11-09,,,,1,2021-11-10 11:11:31,2022-01-26 09:17:42,"27",,"1036"
"830229_3","830229","691894",2022-01-09,,,,3,2021-11-10 11:11:31,2022-01-26 09:17:42,"27",,"1036"
"830643_1","830643","692078",2021-11-12,,,,1,2021-11-15 08:20:57,2022-01-17 14:14:34,"26",,"1036"
"830643_3","830643","692078",2022-01-17,,,,3,2021-11-15 08:20:57,2022-01-17 14:14:34,"26",,"1036"
"831788_1","831788","692080",2021-11-12,,,,1,2021-11-24 15:38:04,2022-01-17 14:15:56,"26",,"1036"
"831788_3","831788","692080",2022-01-17,,,,3,2021-11-24 15:38:04,2022-01-17 14:15:56,"26",,"1036"
"843379_1","843379","692113",2021-11-22,,,,1,2022-03-09 15:28:26,2022-05-05 16:40:07,"28",,"1036"
"843379_3","843379","692113",2022-01-01,,,,3,2022-03-09 15:28:26,2022-05-05 16:40:07,"28",,"1036"
"831947_1","831947","692174",2021-11-29,,,,1,2021-11-29 17:19:30,2022-03-07 13:24:09,"27",,"1036"
"831947_3","831947","692174",2022-02-20,,,,3,2021-11-29 17:19:30,2022-03-07 13:24:09,"27",,"1036"
"839748_1","839748","692191",2022-02-27,,,,1,2022-02-04 09:48:24,2022-06-21 14:20:26,"28",,"1036"
"839748_3","839748","692191",2022-06-16,,,,3,2022-02-04 09:48:24,2022-06-21 14:20:26,"28",,"1036"
"853444_1","853444","692191",2022-06-15,,,,1,2022-06-15 15:20:08,2022-07-13 15:42:52,"28",,"1036"
"853444_3","853444","692191",2022-06-30,,,,3,2022-06-15 15:20:08,2022-07-13 15:42:52,"28",,"1036"
"831113_1","831113","692276",2021-11-18,,,,1,2021-11-18 08:40:27,2022-03-31 14:52:29,"23",,"1036"
"831113_3","831113","692276",2022-02-16,,,,3,2021-11-18 08:40:27,2022-03-31 14:52:29,"23",,"1036"
"844362_1","844362","692380",2021-12-02,,,,1,2022-03-20 15:56:48,2022-05-29 11:48:29,"27",,"1036"
"844362_3","844362","692380",2022-05-29,,,,3,2022-03-20 15:56:48,2022-05-29 11:48:29,"27",,"1036"
"854755_1","854755","692400",2022-06-28,,,,1,2022-06-28 13:23:17,2022-09-16 10:07:11,"26",,"1036"
"854755_3","854755","692400",2022-09-16,,,,3,2022-06-28 13:23:17,2022-09-16 10:07:11,"26",,"1036"
"831402_1","831402","692412",2021-11-17,,,,1,2021-11-19 17:09:23,2022-06-01 14:43:23,"28",,"1036"
"831402_3","831402","692412",2022-06-01,,,,3,2021-11-19 17:09:23,2022-06-01 14:43:23,"28",,"1036"
"831415_1","831415","692437",2021-11-16,,,,1,2021-11-22 02:53:14,2022-07-27 06:20:34,"17",,"1036"
"831415_3","831415","692437",2022-02-10,,,,3,2021-11-22 02:53:14,2022-07-27 06:20:34,"17",,"1036"
"831519_1","831519","692469",2021-11-22,,,,1,2021-11-22 14:05:08,2022-09-09 12:48:29,"27",,"1036"
"831519_3","831519","692469",2022-02-28,,,,3,2021-11-22 14:05:08,2022-09-09 12:48:29,"27",,"1036"
"831532_1","831532","692474",2021-11-22,,,,1,2021-11-22 15:08:11,2022-09-09 09:55:57,"29",,"1036"
"831532_3","831532","692474",2022-04-01,,,,3,2021-11-22 15:08:11,2022-09-09 09:55:57,"29",,"1036"
"831745_1","831745","692587",2021-12-17,,,,1,2021-11-24 11:53:38,2022-05-31 11:31:53,"27",,"1036"
"831745_3","831745","692587",2022-01-09,,,,3,2021-11-24 11:53:38,2022-05-31 11:31:53,"27",,"1036"
"831794_1","831794","692613",2021-11-24,,,,1,2021-11-24 16:31:52,2022-02-17 14:54:35,"28",,"1036"
"831794_3","831794","692613",2022-02-15,,,,3,2021-11-24 16:31:52,2022-02-17 14:54:35,"28",,"1036"
"831938_1","831938","692700",2021-11-29,,,,1,2021-11-29 15:12:13,2022-02-11 10:42:26,"28",,"1036"
"831938_3","831938","692700",2022-02-11,,,,3,2021-11-29 15:12:13,2022-02-11 10:42:26,"28",,"1036"
"832103_1","832103","692793",2021-11-13,,,,1,2021-12-01 01:52:09,2021-12-01 01:58:30,"27",,"1036"
"832103_3","832103","692793",2021-11-28,,,,3,2021-12-01 01:52:09,2021-12-01 01:58:30,"27",,"1036"
"832105_1","832105","692794",2021-11-18,,,,1,2021-12-01 02:03:10,2021-12-01 02:11:00,"27",,"1036"
"832105_3","832105","692794",2021-11-23,,,,3,2021-12-01 02:03:10,2021-12-01 02:11:00,"27",,"1036"
"832204_1","832204","692852",2021-12-01,,,,1,2021-12-01 12:43:58,2022-01-25 11:00:08,"29",,"1036"
"832204_3","832204","692852",2022-01-19,,,,3,2021-12-01 12:43:58,2022-01-25 11:00:08,"29",,"1036"
"832246_1","832246","692865",2021-12-01,,,,1,2021-12-01 15:57:33,2022-03-03 13:42:15,"26",,"1036"
"832246_3","832246","692865",2022-03-03,,,,3,2021-12-01 15:57:33,2022-03-03 13:42:15,"26",,"1036"
"832343_1","832343","692868",2021-12-01,,,,1,2021-12-02 11:03:58,2022-03-21 16:19:58,"23",,"1036"
"832343_3","832343","692868",2022-03-01,,,,3,2021-12-02 11:03:58,2022-03-21 16:19:58,"23",,"1036"
"839383_1","839383","692932",2022-02-02,,,,1,2022-02-02 08:54:19,2022-03-11 14:38:27,"26",,"1036"
"839383_3","839383","692932",2022-03-11,,,,3,2022-02-02 08:54:19,2022-03-11 14:38:27,"26",,"1036"
"843369_1","843369","692945",2022-01-07,,,,1,2022-03-09 14:59:07,2022-03-09 14:59:07,"28",,"1036"
"852735_1","852735","693006",2022-05-27,,,,1,2022-06-10 09:41:39,2022-06-21 16:22:48,"27",,"1036"
"852735_3","852735","693006",2022-06-21,,,,3,2022-06-10 09:41:39,2022-06-21 16:22:48,"27",,"1036"
"857959_1","857959","693009",2022-07-29,,,,1,2022-07-29 16:05:45,2022-07-29 16:05:45,"30",,"1036"
"832937_1","832937","693157",2021-12-07,,,,1,2021-12-07 14:39:56,2022-01-25 11:31:35,"29",,"1036"
"832937_3","832937","693157",2022-01-23,,,,3,2021-12-07 14:39:56,2022-01-25 11:31:35,"29",,"1036"
"832953_1","832953","693162",2021-12-07,,,,1,2021-12-07 15:54:26,2022-08-03 13:09:10,"27",,"1036"
"832953_3","832953","693162",2022-06-22,,,,3,2021-12-07 15:54:26,2022-08-03 13:09:10,"27",,"1036"
"832984_1","832984","693175",2021-12-06,,,,1,2021-12-08 08:16:33,2021-12-30 13:57:58,"24",,"1036"
"832984_3","832984","693175",2021-12-30,,,,3,2021-12-08 08:16:33,2021-12-30 13:57:58,"24",,"1036"
"837517_1","837517","693265",2021-12-09,,,,1,2022-01-19 08:35:10,2022-09-21 11:55:52,"29",,"1036"
"837517_3","837517","693265",2021-12-22,,,,3,2022-01-19 08:35:10,2022-09-21 11:55:52,"29",,"1036"
"833164_1","833164","693277",2021-12-08,,,,1,2021-12-09 11:29:23,2022-01-24 16:28:04,"27",,"1036"
"833164_3","833164","693277",2022-01-24,,,,3,2021-12-09 11:29:23,2022-01-24 16:28:04,"27",,"1036"
"833432_1","833432","693296",2021-12-13,,,,1,2021-12-13 09:04:00,2022-04-05 15:07:23,"23",,"1036"
"833432_3","833432","693296",2022-03-13,,,,3,2021-12-13 09:04:00,2022-04-05 15:07:23,"23",,"1036"
"859460_1","859460","693332",2022-08-15,,,,1,2022-08-15 09:34:39,2022-08-15 09:34:39,"30",,"1036"
