"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"799606_3","799606","676483",2021-05-25,11,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"803403_1","803403","676500",2021-02-23,4,2,0,,3,1,2021-02-23 02:00:00,2021-02-23 02:00:00,"27",,"1036"
"803403_3","803403","676500",2021-03-04,4,2,0,,3,3,2021-03-04 02:00:00,2021-03-04 02:00:00,"27",,"1036"
"800377_1","800377","676502",2021-02-02,4,,0,,,1,2021-02-02 02:00:00,2021-02-02 02:00:00,"27",,"1036"
"800377_3","800377","676502",2021-02-24,4,,0,,,3,2021-02-24 15:15:01,2021-02-24 15:15:01,"27",,"1036"
"799683_1","799683","676544",2021-01-25,5,,0,,,1,2021-01-25 02:00:00,2021-01-25 02:00:00,"26",,"1036"
"799683_3","799683","676544",2021-02-01,5,,0,,,3,2021-02-01 02:00:00,2021-02-01 02:00:00,"26",,"1036"
"809602_1","809602","676747",2021-04-16,,,,,,1,2021-04-16 02:00:00,2021-04-16 02:00:00,"28",,"1036"
"809602_3","809602","676747",2021-06-07,,,,,,3,2021-06-07 02:00:00,2021-06-07 02:00:00,"28",,"1036"
"814767_1","814767","676747",2021-06-08,,,,,,1,2021-06-08 02:00:00,2021-06-08 02:00:00,"28",,"1036"
"814767_3","814767","676747",2021-07-30,,,,,,3,2021-07-30 02:00:00,2021-07-30 02:00:00,"28",,"1036"
"821776_1","821776","676765",2021-08-16,12,,0,,,1,2021-08-16 02:00:00,2021-08-16 02:00:00,"26",,"1036"
"25329_2","821776","676765",2021-09-30,12,,0,,,2,2021-09-30 02:00:00,2021-09-30 02:00:00,"26",,"1036"
"821776_3","821776","676765",2022-09-09,12,,0,,,3,2022-09-09 02:00:00,2022-09-09 02:00:00,"26",,"1036"
"812034_1","812034","676778",2021-05-04,5,,0,,,1,2021-05-04 02:00:00,2021-05-04 02:00:00,"49",,"1036"
"24325_2","812034","676778",2021-05-21,5,,0,,,2,2021-05-21 02:00:00,2021-05-21 02:00:00,"49",,"1036"
"28130_5","812034","676778",2022-04-11,5,,0,,,5,2022-04-11 10:06:00,2022-04-11 10:06:00,"49",,"1036"
"812034_3","812034","676778",2022-05-30,5,,0,,,3,2022-05-30 02:00:00,2022-05-30 02:00:00,"49",,"1036"
"800174_1","800174","676807",2021-01-30,4,1,0,,3,1,2021-01-30 02:00:00,2021-01-30 02:00:00,"27",,"1036"
"800174_3","800174","676807",2021-02-09,4,1,0,,3,3,2021-02-09 02:00:00,2021-02-09 02:00:00,"27",,"1036"
"801145_1","801145","676839",2021-02-09,11,,0,,1,1,2021-02-09 02:00:00,2021-02-09 02:00:00,"23",,"1036"
"801145_3","801145","676839",2021-05-10,11,,1,1,,3,2021-05-10 02:00:00,2021-05-10 02:00:00,"23",,"1036"
"800225_1","800225","676840",2021-02-03,5,,0,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800225_3","800225","676840",2021-05-20,5,,0,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"800227_1","800227","676841",2021-02-03,,,,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800227_3","800227","676841",2021-05-20,,,,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"800226_1","800226","676842",2021-02-03,,,,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800226_3","800226","676842",2021-05-20,,,,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"800338_1","800338","676853",2021-02-03,5,,0,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800338_3","800338","676853",2021-05-21,5,,0,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"800340_1","800340","676854",2021-02-03,,,,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800340_3","800340","676854",2021-05-21,,,,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"800339_1","800339","676855",2021-02-03,,,,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"26",,"1036"
"800339_3","800339","676855",2021-05-21,,,,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"800464_1","800464","676856",2021-02-04,10,,0,,,1,2021-02-04 02:00:00,2021-02-04 02:00:00,"26",,"1036"
"800464_3","800464","676856",2021-05-20,10,,0,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"841393_1","841393","676856",2022-02-10,10,,0,,,1,2022-02-10 02:00:00,2022-02-10 02:00:00,"24",,"1036"
"841393_3","841393","676856",2022-07-01,10,,0,,,3,2022-07-01 10:19:17,2022-07-01 10:19:17,"24",,"1036"
"800290_1","800290","676866",2021-02-03,5,,0,,,1,2021-02-03 12:00:26,2021-02-03 12:00:26,"18",,"1036"
"800290_3","800290","676866",2021-02-05,5,,0,,,3,2021-02-05 13:10:07,2021-02-05 13:10:07,"18",,"1036"
"800291_1","800291","676867",2021-02-03,7,,0,,,1,2021-02-03 12:00:26,2021-02-03 12:00:26,"18",,"1036"
"800291_3","800291","676867",2021-02-05,7,,0,,,3,2021-02-05 13:10:07,2021-02-05 13:10:07,"18",,"1036"
"844684_1","844684","677086",2022-03-22,7,,0,,,1,2022-03-22 02:00:00,2022-03-22 02:00:00,"28",,"1036"
"844684_3","844684","677086",2022-06-07,7,,0,,,3,2022-06-07 02:00:00,2022-06-07 02:00:00,"28",,"1036"
"850004_1","850004","677140",2022-05-02,10,,0,,,1,2022-05-02 02:00:00,2022-05-02 02:00:00,"26",,"1036"
"850004_3","850004","677140",2022-06-09,10,,0,,,3,2022-06-09 02:00:00,2022-06-09 02:00:00,"26",,"1036"
"800777_1","800777","677151",2021-02-05,7,,0,,,1,2021-02-05 02:00:00,2021-02-05 02:00:00,"26",,"1036"
"800777_3","800777","677151",2021-05-25,7,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"800941_1","800941","677266",2021-02-01,13,,0,,,1,2021-02-01 02:00:00,2021-02-01 02:00:00,"28",,"1036"
"800941_3","800941","677266",2021-03-26,13,,0,,,3,2021-03-26 12:09:07,2021-03-26 12:09:07,"28",,"1036"
"800958_1","800958","677274",2021-02-03,7,,0,,,1,2021-02-03 02:00:00,2021-02-03 02:00:00,"28",,"1036"
"800958_3","800958","677274",2021-04-07,7,,0,,,3,2021-04-07 10:14:13,2021-04-07 10:14:13,"28",,"1036"
"862766_1","862766","677314",2022-09-14,5,,1,,,1,2022-09-14 09:01:09,2022-09-14 09:01:09,"30",,"1036"
"828079_1","828079","677452",2021-10-18,2,,0,,,1,2021-10-18 02:00:00,2021-10-18 02:00:00,"26",,"1036"
"828079_3","828079","677452",2022-02-09,2,,0,,,3,2022-02-09 02:00:00,2022-02-09 02:00:00,"26",,"1036"
"808660_1","808660","677498",2021-04-08,5,,1,,,1,2021-04-08 02:00:00,2021-04-08 02:00:00,"28",,"1036"
"808660_3","808660","677498",2021-04-27,5,,1,,,3,2021-04-27 02:00:00,2021-04-27 02:00:00,"28",,"1036"
"808663_1","808663","677499",2021-04-08,4,,1,,,1,2021-04-08 02:00:00,2021-04-08 02:00:00,"28",,"1036"
"808663_3","808663","677499",2021-04-27,4,,1,,,3,2021-04-27 02:00:00,2021-04-27 02:00:00,"28",,"1036"
"820698_1","820698","677499",2021-08-03,4,,1,,,1,2021-08-03 02:00:00,2021-08-03 02:00:00,"26",,"1036"
"820698_3","820698","677499",2022-02-08,4,,1,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"808662_1","808662","677500",2021-04-08,,,,,,1,2021-04-08 02:00:00,2021-04-08 02:00:00,"28",,"1036"
"808662_3","808662","677500",2021-04-27,,,,,,3,2021-04-27 02:00:00,2021-04-27 02:00:00,"28",,"1036"
"808661_1","808661","677502",2021-04-08,,,,,,1,2021-04-08 02:00:00,2021-04-08 02:00:00,"28",,"1036"
"808661_3","808661","677502",2021-04-27,,,,,,3,2021-04-27 02:00:00,2021-04-27 02:00:00,"28",,"1036"
"820699_1","820699","677502",2021-08-03,,,,,,1,2021-08-03 02:00:00,2021-08-03 02:00:00,"26",,"1036"
"820699_3","820699","677502",2022-02-08,,,,,,3,2022-02-08 02:00:00,2022-02-08 02:00:00,"26",,"1036"
"803118_1","803118","677604",2021-02-22,,,,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803118_3","803118","677604",2021-05-17,,,,,,3,2021-05-17 02:00:00,2021-05-17 02:00:00,"26",,"1036"
"801855_1","801855","677627",2021-02-12,6,,0,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801855_3","801855","677627",2021-05-25,6,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"801629_1","801629","677629",2021-02-11,10,,0,,,1,2021-02-11 02:00:00,2021-02-11 02:00:00,"26",,"1036"
"801629_3","801629","677629",2021-05-25,10,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"809149_1","809149","677672",2021-04-13,10,,1,,,1,2021-04-13 02:00:00,2021-04-13 02:00:00,"26",,"1036"
"809149_3","809149","677672",2021-05-20,10,,1,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"801858_1","801858","677685",2021-02-12,12,,1,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801858_3","801858","677685",2021-05-25,12,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"801856_1","801856","677686",2021-02-12,,,,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801856_3","801856","677686",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"801857_1","801857","677687",2021-02-12,,,,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801857_3","801857","677687",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"801859_1","801859","677688",2021-02-12,,,,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801859_3","801859","677688",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"801788_1","801788","677717",2021-02-12,5,,1,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801788_3","801788","677717",2021-06-01,5,,1,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"801790_1","801790","677718",2021-02-12,,,,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801790_3","801790","677718",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"801789_1","801789","677719",2021-02-12,,,,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801789_3","801789","677719",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"828618_1","828618","677723",2021-10-25,5,,1,,,1,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"828618_3","828618","677723",2021-10-25,5,,1,,,3,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"843187_1","843187","677723",2022-03-08,5,,1,,,1,2022-03-08 02:00:00,2022-03-08 02:00:00,"26",,"1036"
"843187_3","843187","677723",2022-04-08,5,,1,,,3,2022-04-08 02:00:00,2022-04-08 02:00:00,"26",,"1036"
"828619_1","828619","677724",2021-10-25,,,,,,1,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"828619_3","828619","677724",2021-10-25,,,,,,3,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"843188_1","843188","677724",2022-03-08,,,,,,1,2022-03-08 02:00:00,2022-03-08 02:00:00,"26",,"1036"
"843188_3","843188","677724",2022-04-08,,,,,,3,2022-04-08 02:00:00,2022-04-08 02:00:00,"26",,"1036"
"828620_1","828620","677725",2021-10-25,,,,,,1,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"828620_3","828620","677725",2021-10-25,,,,,,3,2021-10-25 02:00:00,2021-10-25 02:00:00,"28",,"1036"
"843189_1","843189","677725",2022-03-08,,,,,,1,2022-03-08 02:00:00,2022-03-08 02:00:00,"26",,"1036"
"843189_3","843189","677725",2022-04-08,,,,,,3,2022-04-08 02:00:00,2022-04-08 02:00:00,"26",,"1036"
"801747_1","801747","677728",2021-02-08,4,2,0,,3,1,2021-02-08 02:00:00,2021-02-08 02:00:00,"27",,"1036"
"801747_3","801747","677728",2021-02-09,4,2,0,,3,3,2021-02-09 02:00:00,2021-02-09 02:00:00,"27",,"1036"
"801748_1","801748","677728",2021-02-09,4,2,0,,3,1,2021-02-09 02:00:00,2021-02-09 02:00:00,"27",,"1036"
"801748_3","801748","677728",2021-02-10,4,2,0,,3,3,2021-02-10 02:00:00,2021-02-10 02:00:00,"27",,"1036"
"801749_1","801749","677729",2021-02-10,4,2,0,,3,1,2021-02-10 02:00:00,2021-02-10 02:00:00,"27",,"1036"
"801749_3","801749","677729",2021-02-16,4,2,0,,3,3,2021-02-16 02:00:00,2021-02-16 02:00:00,"27",,"1036"
"802628_1","802628","677793",2021-02-18,5,,0,,,1,2021-02-18 02:00:00,2021-02-18 02:00:00,"26",,"1036"
"802628_3","802628","677793",2021-05-18,5,,0,,,3,2021-05-18 02:00:00,2021-05-18 02:00:00,"26",,"1036"
"801880_1","801880","677798",2021-02-12,7,,0,,,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"26",,"1036"
"801880_3","801880","677798",2021-05-27,7,,0,,,3,2021-05-27 02:00:00,2021-05-27 02:00:00,"26",,"1036"
"805397_1","805397","677832",2021-03-10,5,,1,,,1,2021-03-10 02:00:00,2021-03-10 02:00:00,"26",,"1036"
"805397_3","805397","677832",2021-05-21,5,,1,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"847969_1","847969","677832",2022-04-21,5,,1,,,1,2022-04-21 02:00:00,2022-04-21 02:00:00,"28",,"1036"
"847969_3","847969","677832",2022-05-20,5,,1,,,3,2022-05-20 02:00:00,2022-05-20 02:00:00,"28",,"1036"
"840078_1","840078","677850",2020-09-25,,,,,,1,2020-09-25 02:00:00,2020-09-25 02:00:00,"17",,"1036"
"832077_1","832077","677900",2021-11-30,12,,1,,,1,2021-11-30 17:31:48,2021-11-30 17:31:48,"27",,"1036"
"832077_3","832077","677900",2022-02-20,12,,1,,,3,2022-02-20 02:00:00,2022-02-20 02:00:00,"27",,"1036"
"832078_1","832078","677901",2021-11-30,10,,0,,,1,2021-11-30 17:31:48,2021-11-30 17:31:48,"27",,"1036"
"832078_3","832078","677901",2022-02-20,10,,0,,,3,2022-02-20 02:00:00,2022-02-20 02:00:00,"27",,"1036"
"832079_1","832079","677903",2021-11-30,5,,0,,,1,2021-11-30 17:31:48,2021-11-30 17:31:48,"27",,"1036"
"832079_3","832079","677903",2022-02-20,5,,0,,,3,2022-02-20 02:00:00,2022-02-20 02:00:00,"27",,"1036"
"832080_1","832080","677904",2021-11-30,,,,,,1,2021-11-30 17:31:48,2021-11-30 17:31:48,"27",,"1036"
"832080_3","832080","677904",2022-02-20,,,,,,3,2022-02-20 02:00:00,2022-02-20 02:00:00,"27",,"1036"
"832081_1","832081","677905",2021-11-30,,,,,,1,2021-11-30 17:31:48,2021-11-30 17:31:48,"27",,"1036"
"832081_3","832081","677905",2022-02-20,,,,,,3,2022-02-20 02:00:00,2022-02-20 02:00:00,"27",,"1036"
"802213_1","802213","677938",2021-02-08,4,,0,,,1,2021-02-08 02:00:00,2021-02-08 02:00:00,"26",,"1036"
"802213_3","802213","677938",2021-03-10,4,,0,,,3,2021-03-10 02:00:00,2021-03-10 02:00:00,"26",,"1036"
"802360_1","802360","678011",2021-02-12,4,1,0,,3,1,2021-02-12 02:00:00,2021-02-12 02:00:00,"27",,"1036"
"802360_3","802360","678011",2021-02-15,4,1,0,,3,3,2021-02-15 02:00:00,2021-02-15 02:00:00,"27",,"1036"
"802439_1","802439","678022",2021-02-17,,,,,,1,2021-02-17 02:00:00,2021-02-17 02:00:00,"26",,"1036"
"802439_3","802439","678022",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"802543_1","802543","678111",2021-02-11,5,,0,,,1,2021-02-11 02:00:00,2021-02-11 02:00:00,"26",,"1036"
"802543_3","802543","678111",2021-03-12,5,,0,,,3,2021-03-12 02:00:00,2021-03-12 02:00:00,"26",,"1036"
"806627_1","806627","678165",2021-03-22,10,,1,,,1,2021-03-22 02:00:00,2021-03-22 02:00:00,"28",,"1036"
"806627_3","806627","678165",2021-04-07,10,,1,,,3,2021-04-07 02:00:00,2021-04-07 02:00:00,"28",,"1036"
"806629_1","806629","678166",2021-03-22,,,,,,1,2021-03-22 02:00:00,2021-03-22 02:00:00,"28",,"1036"
"806629_3","806629","678166",2021-04-07,,,,,,3,2021-04-07 02:00:00,2021-04-07 02:00:00,"28",,"1036"
"802868_1","802868","678243",2021-02-19,5,,0,,,1,2021-02-19 02:00:00,2021-02-19 02:00:00,"27",,"1036"
"802868_3","802868","678243",2021-03-11,5,,0,,,3,2021-03-11 02:00:00,2021-03-11 02:00:00,"27",,"1036"
"802869_1","802869","678244",2021-02-19,,,,,,1,2021-02-19 02:00:00,2021-02-19 02:00:00,"27",,"1036"
"802869_3","802869","678244",2021-03-11,,,,,,3,2021-03-11 02:00:00,2021-03-11 02:00:00,"27",,"1036"
"802858_1","802858","678292",2021-02-18,,,,,,1,2021-02-18 15:52:05,2021-02-18 15:52:05,"59",,"1036"
"23314_2","802858","678292",2021-04-21,,,,,,2,2021-04-21 02:00:00,2021-04-21 02:00:00,"59",,"1036"
"802858_3","802858","678292",2021-04-21,,,,,,3,2021-04-21 02:00:00,2021-04-21 02:00:00,"59",,"1036"
"810289_1","810289","678292",2021-04-17,,,,,,1,2021-04-17 02:00:00,2021-04-17 02:00:00,"25",,"1036"
"810289_3","810289","678292",2021-04-23,,,,,,3,2021-04-23 02:00:00,2021-04-23 02:00:00,"25",,"1036"
"802944_1","802944","678321",2021-02-18,10,,0,,,1,2021-02-18 02:00:00,2021-02-18 02:00:00,"26",,"1036"
"802944_3","802944","678321",2021-03-01,10,,0,,,3,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"803154_1","803154","678353",2021-02-22,7,,1,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803154_3","803154","678353",2021-05-26,7,,1,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"26",,"1036"
"803155_1","803155","678354",2021-02-22,,,,,,1,2021-02-22 02:00:00,2021-02-22 02:00:00,"26",,"1036"
"803155_3","803155","678354",2021-05-26,,,,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"26",,"1036"
"815313_1","815313","678373",2021-05-20,10,,0,,,1,2021-05-20 13:32:43,2021-05-20 13:32:43,"27",,"1036"
"27208_2","815313","678373",2022-02-08,10,,0,,,2,2022-02-08 16:27:58,2022-02-08 16:27:58,"27",,"1036"
"815313_3","815313","678373",2022-02-09,10,,0,,,3,2022-02-09 16:28:16,2022-02-09 16:28:16,"27",,"1036"
"814731_1","814731","678384",2021-06-08,10,,0,,,1,2021-06-08 02:00:00,2021-06-08 02:00:00,"28",,"1036"
"29348_2","814731","678384",2021-06-11,10,,0,,,2,2021-06-11 02:00:00,2021-06-11 02:00:00,"28",,"1036"
"814731_3","814731","678384",2022-05-05,10,,0,,,3,2022-05-05 11:22:33,2022-05-05 11:22:33,"28",,"1036"
"815907_1","815907","678385",2021-06-18,10,,1,,,1,2021-06-18 02:00:00,2021-06-18 02:00:00,"28",,"1036"
"815907_3","815907","678385",2021-11-05,10,,1,,,3,2021-11-05 02:00:00,2021-11-05 02:00:00,"28",,"1036"
"803208_1","803208","678408",2021-02-23,10,,0,,,1,2021-02-23 02:00:00,2021-02-23 02:00:00,"26",,"1036"
"803208_3","803208","678408",2021-05-20,10,,0,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"812646_1","812646","678433",2021-05-03,4,,0,,,1,2021-05-03 17:57:24,2021-05-03 17:57:24,"28",,"1036"
"812646_3","812646","678433",2021-06-14,4,,0,,,3,2021-06-14 17:32:28,2021-06-14 17:32:28,"28",,"1036"
"831112_1","831112","678440",2021-11-18,12,,0,,2,1,2021-11-18 02:00:00,2021-11-18 02:00:00,"23",,"1036"
"831112_3","831112","678440",2022-01-31,12,,0,,1,3,2022-01-31 02:00:00,2022-01-31 02:00:00,"23",,"1036"
"803527_1","803527","678569",2021-02-24,10,,1,,,1,2021-02-24 02:00:00,2021-02-24 02:00:00,"26",,"1036"
"803527_3","803527","678569",2021-05-25,10,,1,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"803528_1","803528","678570",2021-02-24,,,,,,1,2021-02-24 02:00:00,2021-02-24 02:00:00,"26",,"1036"
"803528_3","803528","678570",2021-05-25,,,,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"803400_1","803400","678573",2021-02-17,4,2,0,,3,1,2021-02-17 02:00:00,2021-02-17 02:00:00,"27",,"1036"
"803400_3","803400","678573",2021-03-10,4,2,0,,3,3,2021-03-10 02:00:00,2021-03-10 02:00:00,"27",,"1036"
"803401_1","803401","678574",2021-02-19,4,1,0,,3,1,2021-02-19 02:00:00,2021-02-19 02:00:00,"27",,"1036"
"803401_3","803401","678574",2021-02-26,4,1,0,,3,3,2021-02-26 02:00:00,2021-02-26 02:00:00,"27",,"1036"
"816004_1","816004","678574",2021-06-17,4,2,0,,3,1,2021-06-17 02:00:00,2021-06-17 02:00:00,"27",,"1036"
"816004_3","816004","678574",2021-07-08,4,2,0,,3,3,2021-07-08 02:00:00,2021-07-08 02:00:00,"27",,"1036"
"803414_1","803414","678575",2021-02-23,5,,1,,,1,2021-02-23 02:00:00,2021-02-23 02:00:00,"59",,"1036"
"803414_3","803414","678575",2021-02-24,5,,1,,,3,2021-02-24 06:07:04,2021-02-24 06:07:04,"59",,"1036"
"803580_1","803580","678628",2021-02-18,7,,0,,,1,2021-02-18,2021-02-18,"16",,"1036"
"805077_1","805077","678693",2021-03-09,5,,0,,,1,2021-03-09 02:00:00,2021-03-09 02:00:00,"26",,"1036"
"805077_3","805077","678693",2021-05-21,5,,0,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"806630_1","806630","678701",2021-03-18,7,,0,,,1,2021-03-18 02:00:00,2021-03-18 02:00:00,"26",,"1036"
"23044_2","806630","678701",2021-04-05,7,,0,,,2,2021-04-05 02:00:00,2021-04-05 02:00:00,"26",,"1036"
"27588_5","806630","678701",2022-03-02,7,,1,,,5,2022-03-02 02:00:00,2022-03-02 02:00:00,"26",,"1036"
"804036_1","804036","678755",2021-03-01,5,,0,,,1,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"804036_3","804036","678755",2021-06-01,5,,0,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"804037_1","804037","678756",2021-03-01,,,,,,1,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"804037_3","804037","678756",2021-06-01,,,,,,3,2021-06-01 02:00:00,2021-06-01 02:00:00,"26",,"1036"
"804746_1","804746","678770",2021-03-04,12,,0,,1,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804746_3","804746","678770",2021-05-28,12,,0,,3,3,2021-05-28 02:00:00,2021-05-28 02:00:00,"23",,"1036"
"804744_1","804744","678771",2021-03-04,7,,1,2,,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804744_3","804744","678771",2021-08-22,7,,1,1,,3,2021-08-22 02:00:00,2021-08-22 02:00:00,"23",,"1036"
"804734_1","804734","678776",2021-03-04,7,,0,,1,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804734_3","804734","678776",2021-05-26,7,,0,,3,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"23",,"1036"
"804072_1","804072","678779",2021-03-01,11,,0,,,1,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"804072_3","804072","678779",2021-05-21,11,,0,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"804073_1","804073","678780",2021-03-01,10,,0,,,1,2021-03-01 02:00:00,2021-03-01 02:00:00,"26",,"1036"
"804073_3","804073","678780",2021-05-21,10,,0,,,3,2021-05-21 02:00:00,2021-05-21 02:00:00,"26",,"1036"
"824220_1","824220","678824",2021-05-05,10,,0,,,1,2021-05-05 13:40:17,2021-05-05 13:40:17,"27",,"1036"
"25331_2","824220","678824",2021-10-01,10,,0,,,2,2021-10-01 14:31:02,2021-10-01 14:31:02,"27",,"1036"
"824220_3","824220","678824",2021-10-01,10,,0,,,3,2021-10-01 14:31:14,2021-10-01 14:31:14,"27",,"1036"
"804314_1","804314","678859",2021-03-02,10,,1,,,1,2021-03-02 02:00:00,2021-03-02 02:00:00,"27",,"1036"
"804314_3","804314","678859",2021-04-07,10,,1,,,3,2021-04-07 02:00:00,2021-04-07 02:00:00,"27",,"1036"
"804394_1","804394","678897",2021-03-03,12,,1,,,1,2021-03-03 02:00:00,2021-03-03 02:00:00,"26",,"1036"
"804394_3","804394","678897",2021-05-20,12,,1,,,3,2021-05-20 02:00:00,2021-05-20 02:00:00,"26",,"1036"
"805484_1","805484","678933",2021-03-11,10,,0,,,1,2021-03-11 02:00:00,2021-03-11 02:00:00,"26",,"1036"
"805484_3","805484","678933",2021-05-25,10,,0,,,3,2021-05-25 02:00:00,2021-05-25 02:00:00,"26",,"1036"
"826990_1","826990","678933",2021-10-06,10,,0,,,1,2021-10-06 02:00:00,2021-10-06 02:00:00,"28",,"1036"
"826990_3","826990","678933",2021-12-21,10,,0,,,3,2021-12-21 02:00:00,2021-12-21 02:00:00,"28",,"1036"
"842832_1","842832","678933",2022-03-04,10,,0,,,1,2022-03-04 02:00:00,2022-03-04 02:00:00,"26",,"1036"
"842832_3","842832","678933",2022-03-10,10,,0,,,3,2022-03-10 02:00:00,2022-03-10 02:00:00,"26",,"1036"
"805117_1","805117","678971",2021-03-09,5,,0,,1,1,2021-03-09 02:00:00,2021-03-09 02:00:00,"23",,"1036"
"805117_3","805117","678971",2021-09-05,5,,0,,1,3,2021-09-05 02:00:00,2021-09-05 02:00:00,"23",,"1036"
"804736_1","804736","679138",2021-03-04,,,,,,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804736_3","804736","679138",2021-05-26,,,,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"23",,"1036"
"804735_1","804735","679139",2021-03-04,,,,,,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804735_3","804735","679139",2021-05-26,,,,,,3,2021-05-26 02:00:00,2021-05-26 02:00:00,"23",,"1036"
"804755_1","804755","679146",2021-03-04,,,,,,1,2021-03-04 02:00:00,2021-03-04 02:00:00,"23",,"1036"
"804755_3","804755","679146",2021-05-28,,,,,,3,2021-05-28 02:00:00,2021-05-28 02:00:00,"23",,"1036"
"833445_1","833445","679146",2021-12-13,,,,,,1,2021-12-13 02:00:00,2021-12-13 02:00:00,"23",,"1036"
"833445_3","833445","679146",2022-06-11,,,,,,3,2022-06-11 02:00:00,2022-06-11 02:00:00,"23",,"1036"
